year	gvkey	prodmktfluid
2015	21013	13.16083683
2015	21015	18.15565255
2015	21016	16.16808523
2015	21019	5.848565491
2015	21020	13.18641118
2015	21032	17.6693448
2015	21033	12.9718878
2015	21047	10.76657716
2015	21073	6.335498449
2015	21079	15.5252845
2015	21103	12.02172296
2015	21104	13.5229789
2015	21111	19.30432077
2015	21118	11.0160341
2015	21124	7.657058472
2015	21126	13.34234449
2015	21132	12.53417937
2015	21138	1.773074651
2015	21145	11.44677544
2015	21150	12.22534119
2015	21165	13.58312677
2015	21223	16.03555563
2015	21227	12.09416852
2015	21232	7.535382237
2015	21237	13.0863068
2015	21238	6.304393318
2015	21241	7.119156599
2015	21261	7.317187524
2015	21282	12.2965853
2015	21326	15.43978334
2015	21352	4.092396258
2015	21362	19.07307059
2015	21378	9.238729475
2015	21421	7.282792623
2015	21422	15.24430984
2015	21429	3.926411019
2015	21431	15.11795018
2015	21433	9.399457053
2015	21440	3.103406753
2015	21487	6.776726148
2015	21503	10.756109
2015	21515	11.21439392
2015	21520	11.19540827
2015	21540	4.34146654
2015	21542	4.875823442
2015	21547	9.368255832
2015	21593	9.682234043
2015	21600	12.28932927
2015	21604	6.268761512
2015	21616	12.67962661
2015	21617	12.27831122
2015	21619	12.26245292
2015	21626	6.041857628
2015	21627	17.43702262
2015	21628	2.456432262
2015	21630	8.660268434
2015	21633	9.469363576
2015	21652	17.90745727
2015	21696	7.441093995
2015	21739	6.358050482
2015	21743	4.463986358
2015	21744	17.05565068
2015	21761	5.569239136
2015	21777	9.042951617
2015	21798	4.533964089
2015	21801	4.318430219
2015	21802	16.1491211
2015	21808	7.827717854
2015	21815	11.29379293
2015	21816	6.893606822
2015	21825	12.27583913
2015	21826	11.1442759
2015	21828	5.167745655
2015	21841	16.82394206
2015	21845	3.122090396
2015	21847	7.689011325
2015	21898	11.03782474
2015	21899	15.02180897
2015	21901	21.03149473
2015	21904	10.47235518
2015	21916	13.32644779
2015	21918	5.405145483
2015	21944	10.87873984
2015	21954	13.70867768
2015	21983	6.624323031
2015	21990	19.15340693
2015	21998	14.56887333
2015	21999	8.694790861
2015	22000	7.081304244
2015	22025	8.761936665
2015	22035	15.3996923
2015	22037	10.05534405
2015	22039	2.086606144
2015	22040	8.192469516
2015	22047	6.752686368
2015	22053	17.77242266
2015	22082	6.850090072
2015	22086	16.73452705
2015	22119	10.64565553
2015	22124	7.231987168
2015	22129	16.30861649
2015	22134	3.914075943
2015	22144	4.276552223
2015	22159	18.36635656
2015	22165	8.283877022
2015	22178	7.092427839
2015	22180	17.49164898
2015	22182	8.238087177
2015	22201	11.86099556
2015	22207	2.484795165
2015	22225	10.20468304
2015	22229	14.82509471
2015	22230	19.3514028
2015	22258	15.55252761
2015	22260	11.62650379
2015	22325	7.509290215
2015	22330	4.601252334
2015	22373	5.880685543
2015	22447	16.53835843
2015	22459	1.453689688
2015	22461	4.725038073
2015	22480	13.77949209
2015	22484	7.302979573
2015	22500	5.931132125
2015	22515	9.300253415
2015	22543	7.038314455
2015	22590	20.00177974
2015	22603	8.935210044
2015	22632	9.706166044
2015	22637	7.492384468
2015	22650	6.435353468
2015	22653	5.281490384
2015	22667	12.86122883
2015	22672	8.085044043
2015	22673	14.36126122
2015	22697	18.53607368
2015	22698	13.04020026
2015	22704	11.92532646
2015	22708	9.814503423
2015	22709	17.01603696
2015	22713	15.64289762
2015	22715	11.06518253
2015	22717	6.438419605
2015	22731	5.406894747
2015	22734	9.534562844
2015	22741	5.451366433
2015	22761	3.23276922
2015	22772	5.508728651
2015	22797	5.340846815
2015	22815	5.214804253
2015	22817	6.146611612
2015	22853	8.146360497
2015	22861	2.970850562
2015	22867	9.630858509
2015	22868	14.43780304
2015	22878	10.84117608
2015	22927	15.49501412
2015	22975	18.76634871
2015	22982	9.481202734
2015	22983	6.455396419
2015	23002	16.89050966
2015	23027	10.47529064
2015	23035	5.314619469
2015	23043	14.87253439
2015	23071	8.521682355
2015	23072	14.04221617
2015	23077	8.678737251
2015	23083	3.286519133
2015	23084	3.782038511
2015	23086	10.33408986
2015	23098	7.889419781
2015	23109	7.759978004
2015	23111	9.952266535
2015	23119	6.402050513
2015	23147	5.908299035
2015	23150	11.17515945
2015	23167	8.564425142
2015	23175	12.13727601
2015	23195	7.432858675
2015	23220	5.257685161
2015	23224	4.80222501
2015	23225	10.9749664
2015	23226	3.192498364
2015	23238	7.408450465
2015	23241	12.309091
2015	23245	2.343699432
2015	23247	6.626850931
2015	23252	3.896175465
2015	23287	8.544652762
2015	23291	5.205153195
2015	23294	13.40950056
2015	23296	2.417181691
2015	23297	14.42598155
2015	23335	20.11963076
2015	23339	14.41271264
2015	23353	13.39265308
2015	23354	6.142919345
2015	23358	14.53886983
2015	23363	8.281198162
2015	23407	17.55533893
2015	23422	13.9384473
2015	23423	7.565282769
2015	23432	6.864736889
2015	23433	18.18615232
2015	23450	8.009671135
2015	23485	8.157008012
2015	23494	6.578877516
2015	23500	14.80714593
2015	23521	11.1884505
2015	23537	14.28250119
2015	23540	4.096577568
2015	23555	15.95620971
2015	23556	6.250744757
2015	23569	2.416110539
2015	23587	5.317064061
2015	23594	8.688223116
2015	23627	19.55385011
2015	23630	1.817787713
2015	23697	4.785059342
2015	23698	12.6187813
2015	23704	10.80081452
2015	23713	9.315507154
2015	23714	11.80544524
2015	23721	12.07987154
2015	23753	2.903742667
2015	23767	6.352269151
2015	23768	9.339333406
2015	23793	4.230919327
2015	23809	5.796943616
2015	23810	10.04062221
2015	23812	13.73134573
2015	23818	6.651545417
2015	23821	5.383399906
2015	23827	12.16285965
2015	23843	8.519299444
2015	23856	7.121333183
2015	23864	6.0320714
2015	23865	4.802246982
2015	23882	14.01643613
2015	23889	9.383314863
2015	23898	12.13801082
2015	23935	9.944239135
2015	23936	11.06021378
2015	23977	5.835980714
2015	23978	10.39768996
2015	23980	17.58088869
2015	23986	15.32376279
2015	23990	14.95025015
2015	23996	5.453843182
2015	23999	15.50976964
2015	24005	18.16633601
2015	24021	6.567260671
2015	24040	16.208256
2015	24071	7.857347186
2015	24073	3.092705874
2015	24084	10.16486197
2015	24096	8.953895734
2015	24099	1.964151302
2015	24113	5.894111419
2015	24135	7.985146294
2015	24157	9.685630133
2015	24171	6.944628346
2015	24176	11.286826
2015	24177	16.96798763
2015	24197	8.76979845
2015	24204	2.428805836
2015	24216	14.09349827
2015	24225	10.70277451
2015	24232	12.54359746
2015	24233	9.154691149
2015	24234	10.69625732
2015	24249	11.19216332
2015	24287	3.270965587
2015	24291	5.456717655
2015	24293	4.470019208
2015	24302	12.51544269
2015	24316	5.433109566
2015	24318	12.91093073
2015	24330	3.44242282
2015	24344	14.31879159
2015	24350	3.92031942
2015	24351	9.414238281
2015	24352	4.087234496
2015	24379	7.040252968
2015	24396	10.70913755
2015	24405	5.587410586
2015	24415	2.086908857
2015	24422	6.967200479
2015	24428	4.927150695
2015	24430	3.632725688
2015	24437	5.208437755
2015	24440	10.25080499
2015	24447	8.209525982
2015	24458	9.399935794
2015	24463	3.72645606
2015	24466	12.26348191
2015	24468	11.68556754
2015	24482	12.76774186
2015	24483	9.416102413
2015	24501	8.204224396
2015	24506	10.25187544
2015	24515	16.68054862
2015	24523	17.06340584
2015	24533	5.448026899
2015	24539	5.72329577
2015	24544	6.055032009
2015	24597	9.725007261
2015	24600	13.89309181
2015	24610	3.644796626
2015	24611	1.459543158
2015	24616	8.265331947
2015	24617	5.72009989
2015	24620	6.070734039
2015	24638	7.294267782
2015	24658	8.492472335
2015	24660	6.210830351
2015	24670	6.089438491
2015	24678	8.022081653
2015	24708	9.149030667
2015	24710	11.85453189
2015	24720	4.908083836
2015	24725	8.740674297
2015	24731	2.170343972
2015	24750	7.717849649
2015	24755	3.823169655
2015	24782	7.671747293
2015	24783	13.38708608
2015	24795	5.998439201
2015	24800	6.03093132
2015	24810	18.18597213
2015	24825	3.094838258
2015	24837	4.245861173
2015	24844	8.563053607
2015	24853	7.920860754
2015	24855	12.9365783
2015	24856	13.0668641
2015	24861	5.736046987
2015	24878	7.969789376
2015	24888	7.270478413
2015	24890	5.526847398
2015	24893	6.057410479
2015	24896	9.274505715
2015	24901	6.96531149
2015	24905	3.968065748
2015	24912	7.638497926
2015	24922	8.182261175
2015	24925	6.412555856
2015	24965	6.049715575
2015	24975	5.130909601
2015	24978	2.656932491
2015	24980	4.106512262
2015	24990	3.587613031
2015	24996	18.49931197
2015	25027	7.707769732
2015	25030	4.832709567
2015	25047	7.492418074
2015	25056	8.461300763
2015	25069	7.831851456
2015	25077	13.99699052
2015	25095	12.4640912
2015	25105	8.915984502
2015	25108	5.185867157
2015	25110	6.548594575
2015	25119	1.408664642
2015	25124	5.60939449
2015	25128	15.68267022
2015	25129	16.92696461
2015	25130	9.151527654
2015	25138	4.886401627
2015	25140	15.3496552
2015	25157	7.87504163
2015	25166	7.737618558
2015	25167	7.521837824
2015	25173	12.08988996
2015	25180	2.837686178
2015	25186	3.961726985
2015	25201	8.719191168
2015	25234	7.366573342
2015	25241	10.40643806
2015	25274	5.781325763
2015	25279	9.846723962
2015	25283	3.60910338
2015	25312	7.128571654
2015	25313	3.516728444
2015	25314	9.933174376
2015	25318	7.413940337
2015	25320	4.512106469
2015	25327	18.51084474
2015	25331	4.548380026
2015	25338	2.79016617
2015	25339	10.69483358
2015	25340	4.634765674
2015	25348	18.49419578
2015	25349	16.92863445
2015	25356	6.502618181
2015	25357	4.244179673
2015	25376	11.53562685
2015	25377	12.67013372
2015	25389	3.512026651
2015	25405	12.94551481
2015	25406	2.904309485
2015	25424	14.78481295
2015	25434	3.501151819
2015	25462	7.14908097
2015	25481	11.2993229
2015	25495	14.13846508
2015	25509	8.589899076
2015	25536	4.785808357
2015	25539	4.398647186
2015	25570	15.33559858
2015	25572	3.948326414
2015	25600	10.22180864
2015	25632	7.380624357
2015	25633	13.65829683
2015	25654	12.80006891
2015	25665	11.29585458
2015	25676	3.057075614
2015	25680	9.440803437
2015	25709	9.551899112
2015	25711	3.555208784
2015	25726	3.985781105
2015	25731	5.693855673
2015	25737	8.825680462
2015	25747	6.490326285
2015	25749	3.271337356
2015	25770	15.06685497
2015	25772	7.917969956
2015	25774	4.688379507
2015	25848	4.881897263
2015	25852	13.00804208
2015	25870	8.832874935
2015	25874	16.44439109
2015	25880	6.201624715
2015	25895	16.72720767
2015	25896	2.566369595
2015	25898	13.3354864
2015	25904	14.33624964
2015	25915	5.536741056
2015	25922	3.242378152
2015	25923	3.39656533
2015	25924	13.28035947
2015	25935	4.492949426
2015	25937	9.933072873
2015	25950	4.574659827
2015	25964	7.806330589
2015	25978	7.586965235
2015	25979	4.272160164
2015	25999	15.37264111
2015	26013	16.25938095
2015	26016	9.986866204
2015	26021	13.23923829
2015	26037	7.485244652
2015	26045	6.19628851
2015	26061	6.915116748
2015	26069	21.05513944
2015	26071	12.75213336
2015	26081	16.38505628
2015	26094	16.9631366
2015	26112	18.57326194
2015	26123	15.31260606
2015	26128	11.96625942
2015	26146	17.95003096
2015	26147	10.34488559
2015	26149	12.22953014
2015	26179	9.288820184
2015	26187	4.132572197
2015	26197	18.185968
2015	26204	15.38510852
2015	26269	16.9426631
2015	26270	10.92448641
2015	26273	15.41373289
2015	26321	6.669420219
2015	26340	15.46784304
2015	26341	14.92887371
2015	26347	15.0368353
2015	26349	19.27709155
2015	26351	5.191936664
2015	26367	7.619193338
2015	26381	5.134398173
2015	26413	7.234345773
2015	26520	6.978035704
2015	26658	12.30423448
2015	27199	17.27887819
2015	27760	2.959254867
2015	27776	4.037470455
2015	27780	4.37583075
2015	27786	17.19107649
2015	27790	7.414445236
2015	27794	4.502350267
2015	27810	11.21289586
2015	27823	11.03892062
2015	27828	5.192117554
2015	27845	3.119598969
2015	27875	5.479733507
2015	27886	9.954512828
2015	27906	7.605993498
2015	27913	1.981288229
2015	27914	8.334302922
2015	27920	11.16583195
2015	27925	5.660942216
2015	27928	4.059939753
2015	27932	10.98920088
2015	27937	4.603753141
2015	27938	3.701679579
2015	27939	7.434270481
2015	27960	4.727282195
2015	27965	3.192367433
2015	27980	5.436191456
2015	27981	4.649040957
2015	27988	10.989635
2015	28022	13.32267606
2015	28027	13.22715916
2015	28034	11.11094242
2015	28118	6.070716068
2015	28119	4.728315121
2015	28139	10.10373475
2015	28152	10.79061416
2015	28155	8.524138216
2015	28176	4.979546199
2015	28180	5.889371928
2015	28191	8.892649934
2015	28194	5.024267279
2015	28195	5.371443947
2015	28209	7.335458199
2015	28216	4.749616659
2015	28278	11.26010518
2015	28295	4.656549166
2015	28296	23.14000751
2015	28303	6.813854459
2015	28320	5.100944877
2015	28322	5.270067433
2015	28323	2.583954579
2015	28338	3.71696987
2015	28347	7.59774918
2015	28349	11.96268546
2015	28378	7.983313336
2015	28380	7.815477692
2015	28397	6.3771624
2015	28408	5.987733152
2015	28410	6.315967653
2015	28462	4.911932511
2015	28477	8.999456664
2015	28490	15.55673345
2015	28518	2.809559983
2015	28564	10.59325748
2015	28590	4.070908348
2015	28608	8.188028566
2015	28620	14.63449703
2015	28641	4.30535753
2015	28675	3.350504462
2015	28704	9.304240915
2015	28712	3.787173745
2015	28717	4.850747606
2015	28733	6.243681729
2015	28742	3.91535462
2015	28749	10.4579541
2015	28762	5.838542589
2015	28769	4.827360291
2015	28785	4.752713032
2015	28791	6.498589537
2015	28795	14.23760878
2015	28806	18.16342841
2015	28819	8.503800178
2015	28853	7.327686001
2015	28866	19.4138491
2015	28877	7.027092362
2015	28919	17.46913682
2015	28924	9.029537982
2015	28930	8.15943789
2015	28940	7.863688489
2015	28967	8.35542686
2015	29011	8.121326433
2015	29015	4.118185722
2015	29028	5.459788343
2015	29052	5.37144742
2015	29061	15.18511886
2015	29082	4.249849787
2015	29086	14.00964864
2015	29097	15.46248583
2015	29099	3.564231465
2015	29101	11.93704342
2015	29108	12.20512511
2015	29127	14.50957553
2015	29129	10.34732822
2015	29131	4.283360957
2015	29133	1.880482675
2015	29150	5.925576746
2015	29151	5.567188439
2015	29156	1.884373344
2015	29173	20.10936146
2015	29206	3.49173609
2015	29211	9.248726478
2015	29217	6.381016775
2015	29241	6.155653059
2015	29246	19.27753968
2015	29282	10.78983551
2015	29300	17.76470629
2015	29332	5.119947844
2015	29359	7.271829116
2015	29382	6.224433618
2015	29389	6.315540152
2015	29392	6.684444303
2015	29433	7.555678947
2015	29446	8.407012974
2015	29449	3.701679579
2015	29453	13.16035437
2015	29517	6.485768067
2015	29609	4.080093864
2015	29612	7.163287687
2015	29613	11.14853719
2015	29621	3.329963589
2015	29627	3.778721073
2015	29649	4.352275892
2015	29698	2.436337516
2015	29705	6.914278398
2015	29710	9.884881595
2015	29722	4.340696539
2015	29733	11.50110635
2015	29734	9.156535939
2015	29736	4.864033658
2015	29751	9.154886871
2015	29755	6.30581741
2015	29762	5.192241841
2015	29791	5.7111862
2015	29804	3.581500295
2015	29830	9.097878034
2015	29837	14.6228843
2015	29855	8.267235907
2015	29868	5.297601092
2015	29870	4.47194755
2015	29875	5.392631837
2015	29887	5.62659932
2015	29894	3.006699991
2015	29900	2.652482699
2015	29901	6.013478756
2015	29910	5.23960965
2015	29921	4.263946956
2015	29930	2.461169306
2015	29946	13.06012187
2015	29955	7.313066078
2015	29962	6.275865866
2015	29964	4.768571674
2015	29968	3.95156527
2015	29984	1.850918847
2015	29994	7.961326157
2015	30007	13.73958422
2015	30029	5.504703986
2015	30032	12.86439456
2015	30055	15.95904198
2015	30059	8.131868877
2015	30067	4.876621804
2015	30082	12.67349334
2015	30137	14.58810348
2015	30146	5.200421237
2015	30170	11.47369702
2015	30175	9.169020934
2015	30188	15.4572982
2015	30205	3.799032064
2015	30220	3.218206982
2015	30222	11.6426028
2015	30236	7.801038588
2015	30259	6.855863257
2015	30260	3.16684829
2015	30281	9.765600231
2015	30293	5.099669977
2015	30312	6.672254556
2015	30328	9.141064741
2015	30354	3.164420793
2015	30398	5.30354547
2015	30416	15.55067781
2015	30443	4.716838305
2015	30463	8.041174395
2015	30473	2.602146384
2015	30477	4.152738376
2015	30490	4.968567645
2015	30495	6.726195786
2015	30536	5.153985879
2015	30558	3.791296867
2015	30576	4.98332075
2015	30612	8.694241735
2015	30614	2.341731376
2015	30637	4.275920881
2015	30647	8.358724254
2015	30651	15.14394379
2015	30662	6.354322397
2015	30666	6.991108142
2015	30671	3.638503701
2015	30674	15.87444579
2015	30710	11.53601223
2015	30714	4.020198182
2015	30778	4.44021248
2015	30822	9.443194786
2015	30857	15.47149456
2015	30861	7.6156042
2015	30870	12.52808074
2015	30877	9.537815196
2015	30888	5.862327255
2015	30899	4.816040009
2015	30932	14.03145043
2015	30950	9.74720669
2015	30990	13.64463588
2015	31095	3.153899851
2015	31099	8.530667078
2015	31122	8.871451219
2015	31170	2.866301565
2015	31203	16.17303707
2015	31214	7.236893094
2015	31224	10.0480356
2015	31227	5.414964907
2015	31242	10.09260112
2015	31368	10.87641719
2015	31418	4.251877361
2015	31419	7.128796864
2015	31453	5.680846069
2015	31460	6.879509712
2015	31477	5.155505831
2015	31521	6.579002159
2015	31560	8.228888701
2015	31564	6.479617637
2015	31567	2.721396578
2015	31587	5.854979569
2015	31607	6.119429766
2015	31629	7.671312057
2015	31673	8.188838404
2015	31674	6.155437518
2015	31692	12.92169422
2015	31702	9.907416035
2015	31703	15.57145242
2015	31718	12.82166247
2015	31738	3.721859196
2015	31743	7.059214639
2015	31744	16.49882324
2015	31752	4.002447343
2015	31764	10.74292102
2015	31775	5.12912934
2015	31843	6.786522879
2015	31846	7.365402897
2015	31881	5.709845475
2015	31887	8.805118303
2015	31895	11.10450473
2015	32280	9.1313662
2015	60800	6.746706621
2015	60888	6.470303337
2015	60894	7.842792056
2015	60900	10.69592266
2015	60902	5.990093227
2015	60911	4.036537848
2015	60914	3.207414167
2015	60923	6.894761633
2015	60931	1.774853689
2015	60979	3.930172211
2015	60983	13.39051115
2015	61004	6.618268874
2015	61028	2.827325241
2015	61055	15.02813716
2015	61069	8.566347053
2015	61077	6.673221786
2015	61122	9.418132625
2015	61129	11.96507163
2015	61140	14.22337207
2015	61153	7.947152101
2015	61155	5.564492852
2015	61163	6.317449904
2015	61179	3.603674671
2015	61181	7.04351908
2015	61188	14.15069091
2015	61192	7.01128151
2015	61285	2.193281267
2015	61302	18.18867144
2015	61321	4.970584546
2015	61325	10.29565375
2015	61338	2.622475652
2015	61350	7.367049077
2015	61356	3.317887564
2015	61380	7.80687986
2015	61388	9.425389331
2015	61399	10.9684614
2015	61406	16.29597299
2015	61408	10.93481581
2015	61409	5.042058512
2015	61418	6.017219312
2015	61420	4.735188213
2015	61435	10.19459819
2015	61439	6.77962835
2015	61483	13.54795075
2015	61487	15.85656502
2015	61490	14.04223678
2015	61494	6.353930402
2015	61496	8.173769381
2015	61513	5.474627613
2015	61519	4.753053608
2015	61544	6.824940284
2015	61552	5.156721755
2015	61562	3.002219759
2015	61567	4.575178399
2015	61574	6.299805216
2015	61576	14.79918996
2015	61581	5.142292863
2015	61585	18.80766622
2015	61586	11.75039929
2015	61587	4.922393576
2015	61591	6.518393398
2015	61600	8.67420822
2015	61635	7.549684572
2015	61646	4.149572855
2015	61655	11.8953265
2015	61662	3.00861334
2015	61676	8.02117865
2015	61685	6.073384912
2015	61693	11.17919643
2015	61711	10.00624026
2015	61712	6.978536416
2015	61726	4.915456504
2015	61732	5.201690496
2015	61735	6.737199719
2015	61739	8.458376259
2015	61743	13.21827948
2015	61745	4.105958912
2015	61759	15.53685256
2015	61763	3.101351444
2015	61766	5.472948894
2015	61811	5.134398173
2015	61815	16.74836638
2015	61836	12.70121928
2015	61839	7.489858353
2015	61870	6.166294365
2015	61899	16.94784654
2015	61925	5.180633726
2015	61971	5.299879277
2015	62016	5.824149603
2015	62057	4.300216939
2015	62072	4.840968604
2015	62110	10.18266376
2015	62123	19.01583249
2015	62139	8.553437179
2015	62168	7.962062301
2015	62169	6.178875211
2015	62204	11.42227786
2015	62213	6.028037343
2015	62217	4.922251246
2015	62221	5.084738509
2015	62243	7.801317508
2015	62262	1.772121042
2015	62263	14.81005139
2015	62266	4.825906764
2015	62290	2.464325569
2015	62302	3.302008733
2015	62374	7.697484091
2015	62378	4.067049388
2015	62391	14.76083845
2015	62396	9.317962026
2015	62475	12.05733467
2015	62494	3.29598871
2015	62501	8.353772478
2015	62516	3.15908084
2015	62525	12.66182782
2015	62549	7.685141332
2015	62553	5.916480803
2015	62592	15.23128466
2015	62618	5.203858889
2015	62626	12.19876832
2015	62634	3.841000145
2015	62640	5.996333803
2015	62646	5.59204715
2015	62654	13.50790334
2015	62655	4.343893978
2015	62666	3.528374006
2015	62686	10.7198812
2015	62689	15.59622565
2015	62723	3.727907253
2015	62730	8.584452747
2015	62732	3.455903273
2015	62745	3.256313197
2015	62755	14.76322213
2015	62823	9.367827084
2015	62895	11.15353228
2015	62897	3.613400939
2015	62919	12.21909693
2015	62921	13.32682816
2015	62948	8.207283382
2015	62965	4.46847737
2015	62979	14.39732476
2015	62990	9.852451725
2015	63000	3.872680319
2015	63005	13.5842631
2015	63030	9.683957025
2015	63057	4.08559092
2015	63058	11.17206251
2015	63080	5.994658889
2015	63081	9.902893875
2015	63083	8.662658928
2015	63099	5.991740499
2015	63123	9.520400673
2015	63135	16.21146366
2015	63138	5.352901638
2015	63172	3.948306944
2015	63178	19.22916023
2015	63224	14.54189674
2015	63232	15.41516309
2015	63288	10.67207636
2015	63290	4.250880495
2015	63337	1.946953285
2015	63338	11.5113124
2015	63383	14.20245167
2015	63388	4.477060982
2015	63405	14.18579076
2015	63417	3.424694235
2015	63422	6.30833281
2015	63447	6.75113215
2015	63454	4.934662725
2015	63456	4.229964529
2015	63490	10.82503445
2015	63495	8.674306557
2015	63501	17.09043429
2015	63520	6.341974003
2015	63527	6.053461894
2015	63531	5.041013421
2015	63538	11.25450409
2015	63541	0.7710604513
2015	63543	12.49051045
2015	63596	6.947284441
2015	63605	4.258073305
2015	63639	10.14413378
2015	63643	3.971007739
2015	63645	10.40994286
2015	63650	14.55461343
2015	63651	5.585167462
2015	63667	5.162926017
2015	63687	10.51812103
2015	63698	4.913238384
2015	63700	11.82420625
2015	63708	4.823348642
2015	63724	2.513349574
2015	63725	10.80243086
2015	63739	5.312678393
2015	63763	4.341383109
2015	63781	16.58270519
2015	63789	12.97912923
2015	63790	17.49521419
2015	63800	6.87267972
2015	63863	8.65000479
2015	63874	3.868015072
2015	63876	3.621546695
2015	63892	15.8553716
2015	63919	7.11300388
2015	63927	4.5942348
2015	63930	7.535755987
2015	63938	6.908982044
2015	63952	14.47461807
2015	63986	6.879098662
2015	64028	6.295112138
2015	64030	5.810030713
2015	64055	10.49404215
2015	64061	3.38540555
2015	64063	17.05988064
2015	64088	8.099211936
2015	64102	3.585798824
2015	64135	8.452581114
2015	64156	5.618679679
2015	64163	5.626436528
2015	64166	13.73802436
2015	64175	6.667949033
2015	64193	14.53689742
2015	64218	17.43184777
2015	64223	6.769457198
2015	64228	16.77932863
2015	64254	6.284002812
2015	64275	3.875540203
2015	64302	7.655548901
2015	64306	12.94685893
2015	64325	3.103110421
2015	64327	8.320980116
2015	64334	14.39329025
2015	64344	8.985154582
2015	64346	4.293395337
2015	64356	10.27828462
2015	64389	4.874684347
2015	64410	5.53039648
2015	64480	8.862192159
2015	64515	12.41587352
2015	64536	6.890575414
2015	64547	10.31857659
2015	64549	7.805605289
2015	64552	6.460934731
2015	64568	10.2622744
2015	64584	18.83606045
2015	64630	8.029257982
2015	64637	5.115672802
2015	64668	6.914685088
2015	64690	1.971839522
2015	64699	15.39693694
2015	64745	4.652178268
2015	64766	4.062137902
2015	64768	2.558193479
2015	64794	11.92869942
2015	64821	6.019823606
2015	64848	5.502046437
2015	64850	8.440158346
2015	64853	7.12881309
2015	64857	12.24532557
2015	64891	7.598185318
2015	64901	10.9794207
2015	64915	5.18871047
2015	64925	10.70023299
2015	64929	7.914745964
2015	64934	7.478710876
2015	64942	3.743280559
2015	64979	13.53959814
2015	64997	4.806689823
2015	65006	10.09801222
2015	65009	14.44735579
2015	65011	7.16713667
2015	65021	7.522204859
2015	65026	3.685761956
2015	65036	6.546559239
2015	65050	9.360130392
2015	65084	7.525016662
2015	65106	17.31511573
2015	65108	8.727625602
2015	65176	8.93423628
2015	65218	9.502226744
2015	65220	17.72034405
2015	65226	7.82075032
2015	65228	7.563195898
2015	65235	6.777059828
2015	65247	2.443743829
2015	65270	6.276172446
2015	65275	4.968306972
2015	65286	2.934898918
2015	65290	3.471883578
2015	65343	1.564648503
2015	65345	9.92684127
2015	65365	7.879315192
2015	65374	6.496409065
2015	65376	10.25599689
2015	65399	5.991456855
2015	65406	4.198796728
2015	65417	4.696672001
2015	65421	6.222961467
2015	65430	7.301860069
2015	65444	6.15376279
2015	65459	4.840848121
2015	65467	11.49018856
2015	65532	13.07174893
2015	65540	7.066093268
2015	65548	18.10687
2015	65552	3.950171479
2015	65556	5.426728887
2015	65590	3.85052391
2015	65605	5.68125245
2015	65607	10.40834517
2015	65609	7.788861036
2015	65610	9.464242826
2015	65615	7.934200605
2015	65640	9.839366014
2015	65643	12.30986582
2015	65671	7.028652317
2015	65675	4.201888231
2015	65689	10.21878522
2015	65702	8.494976493
2015	65710	6.349911066
2015	65713	11.6387857
2015	65717	7.919385975
2015	65718	9.774562508
2015	65732	8.012944188
2015	65739	7.634525297
2015	65765	2.683337573
2015	65772	5.394441822
2015	65796	11.37625623
2015	65812	6.95210634
2015	65831	4.710968793
2015	65850	4.574910391
2015	65872	14.1376371
2015	65884	7.008652969
2015	65886	5.665533222
2015	65896	7.860271861
2015	65899	6.575834342
2015	65904	7.827683389
2015	65905	8.186990368
2015	65921	8.326785471
2015	65937	4.254995651
2015	65944	6.184138417
2015	65958	10.24512125
2015	65967	12.0142661
2015	66000	5.679833644
2015	66016	4.580060281
2015	66029	12.04953243
2015	66032	4.350151664
2015	66065	5.579420684
2015	66085	11.16588372
2015	66148	18.56140822
2015	66155	14.92749156
2015	66158	15.14868164
2015	66210	10.40780405
2015	66235	12.82764921
2015	66261	5.767152403
2015	66268	10.78290068
2015	66281	5.085782993
2015	66285	10.64358279
2015	66286	15.96374093
2015	66288	11.12264532
2015	66290	3.350504462
2015	66301	2.237640724
2015	66313	10.31615052
2015	66366	8.434838531
2015	66368	7.24617952
2015	66371	6.166580306
2015	66379	10.1538662
2015	66393	7.540100562
2015	66394	12.56475759
2015	66446	11.72649319
2015	66496	9.705690091
2015	66586	3.408377386
2015	66588	9.03342552
2015	66597	8.018552578
2015	66599	3.928302605
2015	66602	3.538528642
2015	66610	5.521598925
2015	66654	15.6739887
2015	66686	5.445180499
2015	66697	17.04402972
2015	66731	8.53260219
2015	100873	7.559794938
2015	102696	7.630252157
2015	104432	10.4497647
2015	105365	5.197645254
2015	105538	10.73370738
2015	105670	9.325314785
2015	105936	5.153740925
2015	106126	10.58942056
2015	106404	13.7898217
2015	106418	18.62541126
2015	106853	14.11814513
2015	107032	3.367548103
2015	107325	11.12531277
2015	107446	5.580274685
2015	107712	9.591658149
2015	107817	12.17477929
2015	108348	5.704558581
2015	108645	5.96404239
2015	108664	11.29778071
2015	108693	5.54266019
2015	108979	14.54655262
2015	109079	4.075797886
2015	109084	8.928180036
2015	109186	6.295677324
2015	109599	10.09260112
2015	109621	10.23745529
2015	109659	16.39513375
2015	109683	15.27069061
2015	109699	9.998110258
2015	109826	5.900971059
2015	109919	6.2342917
2015	109926	4.733628801
2015	110039	6.936177902
2015	110065	6.830846018
2015	110164	9.45175066
2015	110179	13.30381772
2015	110250	14.02926801
2015	110382	3.688964119
2015	110529	8.126705258
2015	110566	5.705171989
2015	110685	10.26651664
2015	110728	9.867190006
2015	110732	14.18760411
